,title,budget,revenue,runtime,movie_id,genre
1161,Return from Witch Mountain,0,16393000,95,14822,"Adventure,Fantasy,Science Fiction,Family,"
1162,Return to Halloweentown,0,0,88,34204,"Family,Fantasy,Comedy,TV Movie,Action,"
1163,Return to Oz,25000000,11137801,109,13155,"Adventure,Family,Fantasy,"
1164,Richie Rich's Christmas Wish,6000000,0,84,73961,"Family,Comedy,"
1165,Right on Track,0,0,89,77606,"Drama,Family,TV Movie,"
1166,Riley’s First Date?,0,0,8,355338,"Animation,Family,"
1167,Rip Girls,0,0,87,64269,"Drama,Family,Romance,TV Movie,"
1168,Robin Hood,200000000,321669741,140,20662,"Action,Adventure,Drama,"
1170,Rogue One: A Star Wars Story,200000000,1056057273,133,330459,"Action,Adventure,Science Fiction,"
1171,Roving Mars,0,0,40,18085,"Documentary,"
1172,Ruby Bridges,0,0,96,96715,"Drama,Family,History,"
1173,Sacred Planet,0,0,40,66860,"Documentary,"
1174,Saludos Amigos,0,1135000,42,14906,"Animation,Family,Adventure,"
1175,"Sammy, The Way-Out Seal",0,0,88,297487,"Comedy,Family,TV Movie,"
1176,Sanjay's Super Team,0,0,7,345637,"Animation,Family,Fantasy,Action,"
1177,Santa Paws 2: The Santa Pups,0,0,88,142308,"Family,Fantasy,Adventure,"
1178,Santa's Workshop,13157,0,7,67167,"Animation,"
1179,Saving Mr. Banks,35000000,112544580,125,140823,"Comedy,Drama,History,"
1180,Science Fair,0,0,90,493121,"Documentary,"
1181,Sea of Hope: America's Underwater Treasures,0,0,60,433118,"Documentary,"
1182,Secret of The Wings,0,0,92,75258,"Animation,Family,Fantasy,Adventure,"
1183,Secretariat,35000000,60321861,123,39486,"Drama,"
1184,Secrets of Christ's Tomb: Explorer Special,0,0,46,526736,"Documentary,"
1185,Secrets of Life,0,0,70,162117,"Documentary,"
1186,Secrets of the King Cobra,0,0,46,649172,"Documentary,"
1188,Sharks of Lost Island,0,0,45,649174,"Documentary,"
1189,Sharpay's Fabulous Adventure,0,0,90,60405,"Family,Music,"
1190,Shipwrecked,0,0,10,420086,"Adventure,Drama,"
1192,Simpsons Movie,75000000,527068851,87,35,"Animation,Comedy,Family,"
1193,Sister Act,31000000,231605150,100,2005,"Music,Comedy,"
1194,Sister Act 2: Back in the Habit,38000000,57319029,107,6279,"Music,Comedy,"
1195,Skyrunners,0,0,92,28729,"Comedy,Science Fiction,TV Movie,"
1196,Sleeping Beauty,6000000,51600000,75,10882,"Fantasy,Animation,Romance,Family,"
1197,Smart House,0,0,82,35215,"TV Movie,Drama,Family,Science Fiction,Fantasy,"
1198,Smash and Grab,0,0,7,532952,"Animation,Science Fiction,"
1199,Snow White and The Seven Dwarfs,1488423,184925486,83,408,"Fantasy,Animation,Family,"
1200,Snowball Express,0,0,93,32140,"Comedy,Family,"
1201,Snowglobe,0,0,120,68591,"TV Movie,Family,Fantasy,Science Fiction,"
1203,Society Dog Show,0,0,8,67171,"Animation,Family,Comedy,"
1211,Star Wars: A New Hope (Episode IV),11000000,775398007,121,11,"Adventure,Action,Science Fiction,"
1212,Star Wars: Attack of the Clones (Episode II),120000000,649398328,142,1894,"Adventure,Action,Science Fiction,"
1214,Star Wars: Return of the Jedi (Episode VI),32350000,572700000,135,1892,"Adventure,Action,Science Fiction,"
1215,Star Wars: Revenge of the Sith (Episode III),113000000,850000000,140,1895,"Adventure,Action,Science Fiction,"
1216,Star Wars: The Empire Strikes Back (Episode V),18000000,538400000,124,1891,"Adventure,Action,Science Fiction,"
1217,Star Wars: The Force Awakens (Episode VII),245000000,2068223624,136,140607,"Adventure,Action,Science Fiction,Fantasy,"
1218,Star Wars: The Phantom Menace (Episode I),115000000,924317558,136,1893,"Adventure,Action,Science Fiction,"
1219,Starstruck,0,0,81,35558,"Romance,Comedy,TV Movie,Music,"
1220,Steamboat Willie,4986,0,7,53565,"Animation,Music,Comedy,Family,"
1221,Stepsister from Planet Weird,0,0,85,70773,"Family,Science Fiction,TV Movie,Comedy,"
1222,Stitch! The Movie,0,0,60,15567,"Comedy,Adventure,Family,Animation,"
1223,Stonehenge Decoded: Secrets Revealed,,,,,
1224,Stuck in the Suburbs,1000000,0,82,115626,"Family,Comedy,Music,TV Movie,"
1225,Sultan and the Rock Star,0,0,56,271214,"Adventure,Drama,Family,TV Movie,"
1226,Super Buddies,0,0,81,149910,"Family,Comedy,"
1227,Swiss Family Robinson,5000000,40356000,126,18444,"Adventure,Family,"
1229,Tall Tale,32000000,0,98,41841,"Adventure,Family,Western,"
1230,Tangled,260000000,592461732,100,38757,"Animation,Family,"
1231,Tangled Before Ever After,0,0,55,438747,"Adventure,Animation,Comedy,Family,Fantasy,TV Movie,"
1232,Tarzan & Jane,130000000,448191819,88,37135,"Family,Adventure,Animation,Drama,"
1233,Teacher's Pet,10000000,0,74,24034,"Animation,Drama,Family,Music,Comedy,"
1234,Teen Beach 2,0,0,104,325189,"TV Movie,Family,Comedy,Fantasy,"
1235,Teen Beach Movie,0,0,96,177888,"Family,Music,TV Movie,Comedy,"
1236,Teen Spirit,0,0,92,440918,"Music,Drama,"
1237,That Darn Cat,0,0,89,20735,"Family,Comedy,"
1238,That Darn Cat!,0,0,89,20735,"Family,Comedy,"
1239,The Absent-Minded Professor,0,0,96,17984,"Comedy,Family,Science Fiction,"
1240,The Adventures of André & Wally B.,0,0,2,13924,"Family,Animation,Comedy,"
1241,The Adventures of Bullwhip Griffin,0,0,108,20237,"Action,Comedy,Drama,Family,Western,"
1242,The Adventures of Huck Finn,6500000,24103594,108,34723,"Adventure,Drama,Family,"
1243,The Adventures of Ichabod and Mr. Toad,0,0,68,13465,"Horror,Fantasy,Animation,Family,"
1245,The African Lion,0,0,75,113735,"Documentary,Family,"
1246,The Apple Dumpling Gang,0,0,100,18660,"Comedy,Family,Western,"
1247,The Apple Dumpling Gang Rides Again,0,0,88,22328,"Comedy,Family,Western,"
1248,The Aristocats,4000000,55675257,78,10112,"Animation,Comedy,Family,Adventure,"
1249,The Art of Skiing,0,0,8,67571,"Animation,Comedy,"
1252,The Band Concert,0,0,9,67572,"Music,Animation,Comedy,"
1253,The Bears and I,0,4000000,89,103698,"Adventure,Drama,Family,"
1254,The Big Bad Wolf,27878,0,9,109298,"Animation,"
1255,The Biscuit Eater,0,0,92,56067,"Drama,Family,"
1256,The Black Cauldron,25000000,21288692,80,10957,"Animation,Adventure,Family,"
1257,The Black Hole,20000000,35841901,98,9570,"Adventure,Family,Science Fiction,Action,"
1258,The Blue Umbrella,0,0,7,200481,"Animation,Romance,"
1261,The Brave Little Toaster Goes to Mars,0,0,73,20377,"Animation,Family,"
1262,The Castaway Cowboy,0,0,91,80351,"Adventure,Family,Comedy,Western,"
1263,The Cheetah Girls,0,0,90,27621,"Family,Comedy,Drama,Music,TV Movie,"
1264,The Cheetah Girls 2,0,0,96,37609,"Family,Comedy,Drama,Music,TV Movie,"
1265,The Cheetah Girls: One World,0,0,90,27621,"Family,Comedy,Drama,Music,TV Movie,"
1266,The Christmas Star,0,0,94,13705,"Drama,Family,TV Movie,"
1267,The Chronicles of Narnia: Prince Caspian,225000000,419665568,150,2454,"Adventure,Family,Fantasy,"
1268,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",180000000,745013115,143,411,"Adventure,Family,Fantasy,"
1269,The Color of Friendship,0,0,87,92620,"TV Movie,Family,Drama,"
1270,The Computer Wore Tennis Shoes,0,0,91,29228,"Comedy,Family,Drama,"
1271,The Country Bears,35000000,18012097,88,18357,"Adventure,Comedy,Family,"
1272,The Emperor's New Groove,100000000,169327687,78,11688,"Adventure,Animation,Comedy,Family,Fantasy,"
1273,The Even Stevens Movie,0,0,94,50794,"TV Movie,Comedy,Family,"
1274,The Flood,0,0,93,410718,"Documentary,"
1275,The Fox and the Hound,12000000,29800000,82,10948,"Adventure,Animation,Drama,Family,"
1276,The Fox and the Hound 2,24000000,0,69,9948,"Adventure,Animation,Comedy,Family,"
1277,The Game Plan,22000000,147880543,110,13680,"Comedy,Family,"
1278,The Ghosts of Buxley Hall,0,0,120,334672,"Comedy,Family,Fantasy,TV Movie,"
1279,The Goddess of Spring,37605,0,9,67588,"Animation,Music,"
1280,The Golden Touch,35458,0,10,58164,"Animation,Comedy,"
1281,The Good Dinosaur,175000000,332207671,93,105864,"Adventure,Animation,Family,"
1282,The Great Muppet Caper,14000000,31200000,95,14900,"Family,Crime,Comedy,Mystery,Music,"
1283,The Greatest Game Ever Played,25000000,15431177,120,15487,"Drama,"
1284,The Haunted Mansion,90000000,182290266,88,10756,"Thriller,Fantasy,Comedy,Family,Mystery,"
1285,The Hockey Champ,0,0,7,68051,"Animation,"
1286,The Hunchback of Notre Dame,100000000,325338851,91,10545,"Drama,Animation,Family,"
1287,The Hunchback of Notre Dame II,0,0,68,12448,"Animation,Family,Comedy,"
1289,The Incredible Journey,0,0,84,6878,"Adventure,Comedy,Drama,Family,"
1290,The Incredibles,92000000,631442092,115,9806,"Action,Adventure,Animation,Family,"
1291,The Journey of Natty Gann,0,9708373,101,35144,"Adventure,Family,Drama,"
1292,The Jungle Book 2,20000000,135680000,72,14873,"Family,Animation,Adventure,"
1293,The Jungle Book: Mowgli's Story,0,0,77,109176,"Family,"
1294,The Legend of Mor'du,0,0,6,141423,"Animation,Family,"
1295,The Lion King 1 1/2,,,,,
1296,The Lion King 2: Simba's Pride,0,0,81,9732,"Family,Adventure,Animation,Action,"
1297,The Little Mermaid,40000000,211343479,83,10144,"Animation,Family,Fantasy,"
1298,The Little Mermaid II:  Return to the Sea,0,0,75,10898,"Animation,Adventure,Family,Comedy,"
1299,The Little Mermaid:  Ariel's Beginning,0,0,77,13676,"Family,Animation,"
1300,The Little Whirlwind,0,0,8,67592,"Animation,Comedy,"
1301,The Living Desert,0,0,69,11383,"Documentary,"
1302,The Lizzie McGuire Movie,17000000,55534455,94,18736,"Family,Comedy,"
1303,The Lost Tomb of Alexander the Great,0,0,44,642584,"Documentary,TV Movie,"
1304,The Love Bug (1969),,,,,
1305,The Many Adventures of Winnie the Pooh,0,0,74,250480,"Animation,Family,"
1306,The Million Dollar Duck,0,0,89,22777,"Comedy,Family,"
1307,The Mistle-Tones,0,0,90,149032,"TV Movie,Comedy,Romance,"
1308,The Muppet Christmas Carol,12000000,27281507,89,10437,"Music,Comedy,Family,Fantasy,Drama,"
1309,The Muppet Movie,8000000,65200000,97,11176,"Comedy,Adventure,Music,Family,"
1310,The Muppets,45000000,165184237,103,64328,"Comedy,Music,"
1313,The Old Mill,50663,0,9,72640,"Animation,Thriller,Family,"
1314,The Olympic Champ,0,0,7,58527,"Comedy,Animation,"
1315,The Parent Trap,15000000,92108518,128,9820,"Comedy,Family,"
1316,The Parent Trap (1961),,,,,
1317,The Pied Piper,17145,0,8,67596,"Animation,Family,"
1318,The Plausible Impossible (Disneyland: 1954-58),,,,,
1319,The Poof Point,0,0,79,109169,"Comedy,Family,TV Movie,"
1320,The Prince and the Pauper,0,0,25,25831,"Animation,Comedy,Family,"
1321,The Princess and the Frog,105000000,270997378,98,10198,"Romance,Family,Animation,"
1322,The Princess Diaries,37000000,165335153,115,9880,"Comedy,Family,Romance,"
1323,The Princess Diaries 2: Royal Engagement,40000000,134734481,113,11130,"Comedy,Drama,Family,Romance,"
1324,The Proud Family Movie,0,0,90,61728,"TV Movie,Animation,Comedy,Family,"
1325,The Reluctant Dragon,600,0,74,22752,"Documentary,Family,Animation,"
1327,The Rescuers,1200000,71215869,78,11319,"Fantasy,Family,Animation,Adventure,"
1328,The Rescuers Down Under,37931000,47431461,77,11135,"Animation,Adventure,Family,Fantasy,"
1329,The Rookie,20000000,75597042,127,14635,"Drama,Family,"
1330,The Santa Clause,22000000,189833357,97,11395,"Fantasy,Drama,Comedy,Family,"
1331,The Santa Clause 2,65000000,172842355,104,9021,"Fantasy,Comedy,Family,"
1332,The Santa Clause 3: The Escape Clause,12000000,84500122,98,13767,"Comedy,Family,Adventure,"
1333,The Scream Team,0,0,88,109164,"Fantasy,TV Movie,Comedy,"
1334,The Secret of the Magic Gourd,0,0,85,38057,"Drama,Family,Fantasy,"
1335,The Shaggy D.A.,0,0,91,15943,"Comedy,Family,Fantasy,"
1336,The Shaggy Dog,50000000,87134280,98,10067,"Comedy,Family,"
1337,The Sign of Zorro,0,0,91,462357,"Western,"
1338,The Simple Things,0,0,7,67600,"Animation,Comedy,Family,"
1339,The Sound of Music,8200000,286214286,175,15121,"Drama,Family,Music,Romance,"
1340,The Story of Robin Hood And His Merrie Men,0,0,84,27884,"Action,Adventure,"
1341,The Strongest Man in the World,0,0,92,31654,"Comedy,Family,"
1342,The Suite Life Movie,0,0,80,60803,"Adventure,Comedy,Family,"
1345,The Swap,0,0,89,417028,"Comedy,TV Movie,"
1346,The Thirteenth Year,0,0,95,83965,"TV Movie,Adventure,Comedy,Family,"
1347,The Three Caballeros,0,0,71,15947,"Animation,Family,Music,"
1348,The Three Musketeers,75000000,132274484,110,52451,"Adventure,Action,Thriller,"
1349,The Tigger Movie,30000000,45554533,77,15655,"Family,Animation,Comedy,"
1350,The Tortoise and the Hare,32671,0,9,58159,"Animation,Family,Fantasy,"
1351,The Ugly Dachshund,0,0,93,20277,"Comedy,Drama,Family,"
1352,The Ugly Duckling,0,0,9,418956,"Animation,Comedy,"
1353,The Ultimate Christmas Present,0,0,85,71887,"TV Movie,Family,Comedy,"
1354,The Vanishing Prairie,0,1750000,71,114499,"Documentary,"
1355,The Wild,80000000,102338515,95,9904,"Family,Animation,"
1356,The Wise Little Hen,25990,0,8,91815,"Animation,Comedy,Family,Music,"
1357,The Wizards Return: Alex vs. Alex,0,0,60,178682,"Family,Adventure,Comedy,Drama,"
1359,The Young Black Stallion,0,0,49,42418,"Adventure,Drama,Family,"
1360,Three Blind Mouseketeers,0,0,9,67609,"Animation,Family,"
1361,Three Days,30000000,67448651,133,43539,"Romance,Drama,Thriller,Crime,"
1362,Three Little Pigs,15719,0,8,34463,"Music,Animation,Comedy,Family,"
1363,Three Little Wolves,0,0,9,109329,"Animation,"
1364,Three Men and a Baby,0,0,84,1028541,"TV Movie,Comedy,Drama,"
1365,Three Men and a Little Lady,0,0,104,11630,"Family,Comedy,"
1366,Thru the Mirror,0,0,9,67661,"Animation,Family,Fantasy,"
1367,Tiger Cruise,0,0,88,51909,"TV Movie,Family,Drama,"
1368,Tim Burton’s The Nightmare Before Christmas,24000000,75634409,76,9479,"Fantasy,Animation,Family,"
1370,Tin Toy,300000,123967,5,13927,"Animation,Family,"
1371,Tinker Bell,48000000,0,78,13179,"Animation,Family,Adventure,Fantasy,"
1372,Tinker Bell and the Great Fairy Rescue,0,0,76,44683,"Animation,Adventure,Family,Fantasy,"
1373,Tinker Bell and the Lost Treasure,0,0,81,25475,"Animation,Family,Adventure,Fantasy,"
1374,Titanic: 20 Years Later With James Cameron,0,0,47,489493,"Documentary,"
1375,Toby Tortoise Returns,0,0,7,109333,"Animation,"
1376,Tom and Huck,0,23920048,97,45325,"Family,Action,Adventure,Drama,"
1377,Toy Story,30000000,373554033,81,862,"Animation,Adventure,Family,Comedy,"
1378,Toy Story 2,90000000,497366869,92,863,"Animation,Comedy,Family,"
1379,Toy Story 3,200000000,1066969703,103,10193,"Animation,Family,Comedy,"
1380,Toy Story Toons: Hawaiian Vacation,0,0,6,77887,"Animation,Family,Comedy,"
1381,Toy Story Toons: Partysaurus Rex,0,0,7,130925,"Family,Animation,Comedy,Fantasy,"
1382,Toy Story Toons: Small Fry,0,0,7,82424,"Animation,Family,Comedy,"
1383,Trail of the Panda,0,0,88,146650,"Family,"
1384,Trailer Horn,0,0,6,67698,"Animation,"
1385,Treasure Island,0,0,96,6646,"Adventure,Family,"
1386,Treasure of Matecumbe,0,0,117,63438,"Action,Adventure,Family,Western,"
1387,Treasure Planet,140000000,109578115,95,9016,"Adventure,Animation,Family,Fantasy,Science Fiction,"
1388,Tree Climbing Lions,0,0,44,630905,"Documentary,"
1389,Tron,170000000,400062763,125,20526,"Adventure,Action,Science Fiction,"
1390,Tru Confessions,0,0,83,71886,"TV Movie,Family,Drama,"
1391,Tuck Everlasting,15000000,19158074,90,13768,"Drama,Family,Fantasy,Romance,"
1392,Tugboat Mickey,0,0,7,67703,"Animation,Family,Comedy,"
1393,Twas the Night,0,0,84,103014,"TV Movie,Family,Comedy,"
1394,Twitches,20000000,0,86,21481,"Comedy,Drama,Family,Fantasy,TV Movie,"
1395,Twitches Too,0,0,83,46169,"Drama,Family,Fantasy,TV Movie,"
1396,Unidentified Flying Oddball,5250000,0,93,65596,"Comedy,Fantasy,Science Fiction,Family,"
1397,Up,0,0,90,934641,"Thriller,Crime,"
1398,"Up, Up and Away",0,0,77,124134,"Action,Family,TV Movie,"
1399,Valiant,35000000,61746888,76,14175,"Family,Animation,Adventure,Comedy,War,"
1400,Waking Sleeping Beauty,0,80,86,47813,"Documentary,"
1401,WALL-E,180000000,521311860,98,10681,"Animation,Family,Science Fiction,"
1402,Wendy Wu: Homecoming Warrior,6000000,0,90,61717,"Family,Action,Adventure,TV Movie,"
1403,Whispers: An Elephant's Tale,0,537,72,51107,"Drama,Family,"
1404,White Fang,14000000,34793160,107,12227,"Action,Adventure,Drama,Family,"
1405,Who Framed Roger Rabbit,70000000,329803958,104,856,"Fantasy,Animation,Comedy,Crime,"
1407,Winged Seduction: Birds of Paradise,0,0,45,429942,"Documentary,TV Movie,"
1408,Winnie the Pooh,30000000,14460000,63,51162,"Animation,Family,Adventure,"
1409,Winnie the Pooh: A Very Merry Pooh Year,0,0,65,13706,"Animation,Family,"
1410,Winnie the Pooh: Springtime with Roo,0,0,65,16394,"Adventure,Animation,Comedy,Drama,Family,"
1411,Winter Storage,0,0,7,67789,"Family,Animation,Comedy,"
1413,Wizards of Waverly Place: The Movie,0,0,94,26736,"Family,TV Movie,Adventure,Comedy,Drama,Fantasy,Action,"
1415,World's Greatest Dogs,0,0,43,630903,
1416,Wreck-It Ralph,165000000,471222889,101,82690,"Family,Animation,Comedy,Adventure,"
1418,Ye Olden Days,0,0,8,67790,"Animation,"
1419,Yellowstone Cubs,0,0,48,153292,"Comedy,Family,"
1420,You Lucky Dog,0,0,87,56410,"Family,TV Movie,"
1421,You Wish!,0,0,87,111485,"Family,TV Movie,"
1422,Your Friend the Rat,0,0,11,13061,"Animation,Family,"
1423,Z-O-M-B-I-E-S,36000000,0,88,809107,"Music,Fantasy,Comedy,Science Fiction,Family,TV Movie,"
1424,Zapped,0,0,98,23943,"Comedy,"
1425,Zenon: Girl of the 21st Century,0,0,97,34766,"Family,Adventure,Comedy,Science Fiction,TV Movie,"
1426,Zenon: The Zequel,0,0,100,29742,"Family,TV Movie,Adventure,Comedy,Science Fiction,"
1427,Zenon: Z3,0,0,95,34765,"Family,TV Movie,Comedy,Adventure,Science Fiction,"
1428,Zootopia,150000000,1023784195,109,269149,"Animation,Adventure,Family,Comedy,"
1429,Bedknobs and Broomsticks,20000000,17900000,117,12335,"Adventure,Fantasy,Comedy,Family,Music,"
1430,Blackbeard's Ghost,0,0,106,16249,"Fantasy,Comedy,Family,"
1431,Brave Little Tailor,0,0,9,57472,"Animation,Family,Fantasy,"
1432,Justin Morgan had a Horse,0,0,88,117265,"Drama,Family,Western,"
1433,Lady and the Tramp II: Scamp's Adventure,0,0,69,18269,"Family,Animation,Romance,Adventure,"
1435,The Cat from Outer Space,0,0,104,19378,"Comedy,Family,Science Fiction,"
1436,The Great Mouse Detective,14000000,38625550,74,9994,"Animation,Family,Adventure,Mystery,"
1437,The Sword in the Stone,3000000,22182353,79,9078,"Animation,Family,"
1438,Those Calloways,0,0,131,42779,"Drama,Family,"
1442,Tomorrowland,190000000,209154322,130,158852,"Adventure,Family,Mystery,Science Fiction,"
1443,Aquamarine,12000000,23006849,104,14191,"Fantasy,Romance,Family,Comedy,"
1444,Ice Age: Dawn Of The Dinosaurs,90000000,886686817,94,8355,"Animation,Comedy,Family,Adventure,"
1445,X-Men Origins: Wolverine,150000000,373062864,107,2080,"Adventure,Action,Thriller,Science Fiction,"
1446,Night at the Museum: Battle of the Smithsonian,150000000,413106170,105,18360,"Adventure,Fantasy,Action,Comedy,Family,"
1447,Eddie the Eagle,23000000,46152411,106,319888,"Comedy,Drama,History,Adventure,"
1448,Bend It Like Beckham,3500159,76578641,112,455,"Comedy,Drama,Romance,"
1449,Captain Sparky vs. The Flying Saucers,0,0,3,166659,"Animation,Family,"
